employee_id,dept_id,level,hire_date,exit_date,is_active,annual_salary_inr,engagement_score,performance_rating,manager_changes_last_2yrs,work_mode,gender
E11340,1,Senior Manager,2024-05-11,,True,2900000,5.0,4,0,Onsite,Male
E11341,2,Manager,2024-12-20,,True,2281000,2.46,5,1,Onsite,Female
E11342,6,Manager,2026-02-09,,True,2436000,3.21,4,0,Onsite,Female
E11343,5,Analyst,2019-05-22,,True,633000,3.62,4,2,Hybrid,Male
E11344,5,Analyst,2021-04-16,,True,851000,4.4,2,0,Onsite,Male
E11345,2,Analyst,2025-11-14,,True,725000,3.88,3,2,Hybrid,Male
E11346,2,Senior Associate,2024-01-20,,True,1746000,3.82,4,0,Hybrid,Male
E11347,2,Associate,2024-03-22,,True,914000,2.81,4,0,Hybrid,Male
E11348,7,Associate,2023-02-27,,True,951000,2.79,4,4,Onsite,Male
E11349,1,Senior Manager,2019-01-01,,True,2937000,3.83,4,0,Hybrid,Female
E11350,6,Senior Manager,2023-07-19,,True,2961000,2.65,3,2,Onsite,Female
E11351,4,Senior Manager,2023-11-07,,True,3471000,3.23,2,0,Hybrid,Male
E11352,2,Associate,2026-04-28,,True,904000,3.95,4,1,Onsite,Male
E11353,5,Senior Associate,2026-04-12,,True,1630000,2.91,4,0,Onsite,Female
E11354,2,Analyst,2025-10-16,,True,662000,4.72,3,1,Hybrid,Female
E11355,6,Analyst,2026-05-21,,True,832000,4.46,4,0,Onsite,Male
E11356,7,Analyst,2021-11-12,,True,821000,2.5,3,1,Onsite,Male
E11357,2,Associate,2022-02-13,,True,1075000,2.95,3,0,Onsite,Female
E11358,1,Associate,2025-12-31,,True,974000,2.0,4,0,Hybrid,Female
E11359,4,Manager,2020-05-03,,True,2356000,3.05,4,3,Onsite,Male
E11360,7,Analyst,2025-12-04,,True,668000,4.14,3,0,Onsite,Female
E11361,1,Manager,2025-04-12,,True,2030000,3.31,2,0,Onsite,Female
E11362,4,Senior Associate,2025-07-10,,True,1623000,3.92,3,1,Hybrid,Male
E11363,4,Associate,2024-11-29,2025-11-15,False,1247000,2.53,4,2,Onsite,Female
E11364,5,Associate,2025-07-01,,True,1212000,4.16,3,0,Onsite,Male
E11365,1,Associate,2024-03-18,2026-01-03,False,1108000,3.21,4,0,Onsite,Female
E11366,5,Senior Associate,2024-09-18,2025-09-19,False,1578000,3.61,5,0,Onsite,Male
E11367,7,Associate,2019-01-01,,True,1249000,3.53,4,0,Hybrid,Male
E11368,1,Analyst,2026-04-21,,True,764000,2.71,3,1,Hybrid,Female
E11369,1,Analyst,2025-12-23,,True,733000,2.79,4,0,Remote,Female
E11370,7,Senior Associate,2026-04-25,2026-06-13,False,1767000,4.28,3,0,Onsite,Female
E11371,1,Senior Manager,2023-02-24,,True,2848000,3.88,3,0,Remote,Male
E11372,6,Associate,2026-04-23,,True,934000,4.34,2,0,Onsite,Male
E11373,2,Manager,2020-04-30,,True,2356000,3.83,3,0,Remote,Other
E11374,1,Senior Associate,2024-01-21,,True,1354000,3.7,5,0,Onsite,Female
E11375,6,Director,2023-12-13,,True,4329000,2.39,3,0,Hybrid,Female
E11376,2,Manager,2023-09-09,2025-08-28,False,2201000,3.41,3,0,Onsite,Male
E11377,3,Senior Associate,2025-11-10,2025-12-15,False,1583000,3.58,5,0,Onsite,Male
E11378,2,Senior Associate,2025-09-30,,True,1808000,4.97,1,0,Hybrid,Male
E11379,4,Senior Manager,2025-03-11,2025-06-27,False,2834000,4.08,4,0,Hybrid,Female
E11380,1,Associate,2023-06-07,,True,1032000,4.68,3,1,Remote,Female
E11381,2,Associate,2025-09-11,,True,946000,4.02,2,1,Hybrid,Male
E11382,7,Analyst,2026-01-29,,True,779000,3.1,5,0,Hybrid,Male
E11383,1,Manager,2019-01-01,,True,2425000,3.68,2,1,Onsite,Male
E11384,5,Manager,2026-06-04,,True,2244000,3.77,3,1,Remote,Female
E11385,1,Analyst,2020-12-20,,True,690000,2.94,3,0,Hybrid,Male
E11386,5,Senior Associate,2021-03-19,,True,1620000,3.33,2,1,Hybrid,Female
E11387,1,Associate,2025-04-19,,True,1089000,3.46,2,0,Onsite,Male
E11388,7,Analyst,2026-01-01,,True,672000,4.72,2,0,Hybrid,Male
E11389,2,VP,2025-12-18,,True,6773000,2.14,2,0,Remote,Male
E11390,1,Analyst,2022-06-05,,True,737000,4.44,4,0,Onsite,Female
E11391,1,Analyst,2022-12-28,,True,871000,2.94,3,1,Onsite,Male
E11392,1,Senior Associate,2021-04-18,,True,1736000,2.64,3,1,Onsite,Female
E11393,3,Manager,2019-01-01,,True,2430000,4.43,3,2,Hybrid,Female
E11394,1,Analyst,2022-06-27,,True,848000,4.11,5,2,Onsite,Male
E11395,6,Senior Associate,2025-12-03,,True,1678000,4.48,5,0,Onsite,Male
E11396,2,Senior Associate,2025-07-19,,True,1763000,4.16,4,0,Onsite,Female
E11397,1,Analyst,2020-03-17,,True,643000,5.0,4,1,Hybrid,Male
E11398,4,Analyst,2025-09-12,,True,742000,3.99,3,1,Onsite,Male
E11399,5,Senior Associate,2026-03-30,,True,1684000,3.49,3,1,Onsite,Female
E11400,1,Associate,2022-05-11,2026-04-14,False,1104000,3.84,4,1,Remote,Female
E11401,1,Director,2024-09-29,,True,4037000,4.47,4,1,Remote,Male
E11402,1,Manager,2019-01-01,,True,2140000,3.05,3,0,Onsite,Male
E11403,5,VP,2022-12-02,,True,6573000,3.14,3,1,Hybrid,Female
E11404,5,Analyst,2026-03-06,,True,694000,3.38,5,0,Hybrid,Male
E11405,2,Director,2019-01-01,,True,4284000,2.13,4,0,Onsite,Male
E11406,6,Associate,2025-06-24,,True,1080000,3.7,3,0,Onsite,Male
E11407,6,Associate,2025-02-05,,True,1199000,2.28,4,0,Hybrid,Male
E11408,4,Analyst,2024-09-29,,True,812000,3.64,3,0,Onsite,Female
E11409,6,Analyst,2026-04-27,,True,835000,4.21,2,2,Onsite,Female
E11410,1,Senior Associate,2024-02-28,,True,1753000,3.27,3,0,Hybrid,Female
E11411,1,Associate,2026-01-19,,True,1046000,4.77,3,2,Hybrid,Female
E11412,1,Analyst,2024-10-02,,True,715000,2.58,1,1,Hybrid,Male
E11413,1,Senior Associate,2025-01-10,,True,1334000,4.43,4,1,Onsite,Male
E11414,3,Analyst,2021-06-13,,True,858000,4.07,3,0,Hybrid,Female
E11415,7,Senior Associate,2020-12-17,,True,1338000,2.4,3,1,Onsite,Male
E11416,1,Associate,2025-12-06,,True,1159000,5.0,2,0,Hybrid,Male
E11417,1,Manager,2024-12-10,2026-06-03,False,2168000,3.56,3,3,Hybrid,Male
E11418,2,Manager,2024-11-27,,True,2587000,2.99,4,0,Hybrid,Male
E11419,7,Associate,2025-12-09,,True,1047000,2.62,4,1,Onsite,Male
E11420,1,Associate,2021-01-15,,True,1186000,3.45,5,0,Hybrid,Male
E11421,3,Associate,2022-04-25,,True,999000,3.51,5,0,Remote,Male
E11422,1,Manager,2025-10-12,,True,2110000,3.67,3,0,Hybrid,Male
E11423,1,Associate,2024-12-10,,True,1108000,3.39,3,0,Onsite,Male
E11424,7,Analyst,2026-02-12,,True,875000,4.04,4,0,Hybrid,Male
E11425,7,Analyst,2023-02-16,,True,757000,3.33,5,0,Onsite,Female
E11426,1,Associate,2026-01-21,,True,1228000,2.25,4,0,Remote,Female
E11427,7,Associate,2019-01-01,,True,1175000,3.5,4,0,Hybrid,Male
E11428,4,Manager,2021-04-30,,True,2475000,1.94,4,0,Onsite,Other
E11429,6,Analyst,2024-10-24,,True,737000,3.85,3,2,Onsite,Other
E11430,2,Associate,2023-07-22,2026-02-18,False,1035000,2.91,3,0,Onsite,Male
E11431,3,Manager,2019-01-01,,True,2031000,3.71,4,0,Remote,Male
E11432,2,Manager,2023-09-30,,True,2598000,4.52,4,0,Onsite,Female
E11433,5,Associate,2025-11-05,,True,1236000,2.94,1,0,Hybrid,Female
E11434,1,Associate,2024-11-16,,True,1161000,4.34,3,0,Remote,Male
E11435,1,Associate,2020-03-09,,True,1004000,3.3,2,1,Onsite,Female
E11436,1,Director,2022-12-23,,True,4140000,4.83,3,0,Onsite,Male
E11437,5,Analyst,2022-11-30,,True,872000,3.34,5,0,Hybrid,Male
E11438,1,Director,2019-08-18,,True,3878000,3.01,2,1,Hybrid,Male
E11439,5,Senior Associate,2019-01-01,,True,1733000,4.08,3,1,Onsite,Male
E11440,7,Senior Associate,2019-01-01,,True,1485000,3.29,3,3,Onsite,Male
E11441,1,Analyst,2026-02-27,,True,733000,3.01,4,0,Hybrid,Female
E11442,5,Associate,2023-10-28,2024-03-25,False,1191000,3.27,3,0,Remote,Male
E11443,2,Associate,2021-11-26,,True,932000,3.57,3,1,Onsite,Male
E11444,6,Analyst,2021-09-05,,True,717000,4.54,3,0,Onsite,Male
E11445,1,Senior Associate,2023-04-27,,True,1788000,2.25,3,0,Onsite,Male
E11446,5,Director,2025-11-16,,True,4808000,3.62,3,0,Hybrid,Other
E11447,6,Senior Associate,2021-01-21,,True,1688000,4.04,3,0,Onsite,Male
E11448,7,Senior Associate,2022-02-28,,True,1689000,3.74,5,1,Remote,Male
E11449,5,Analyst,2026-03-11,,True,645000,4.52,3,0,Onsite,Male
E11450,2,Associate,2024-05-17,,True,971000,3.55,2,3,Remote,Male
E11451,4,Analyst,2025-11-06,,True,750000,3.47,4,1,Hybrid,Male
E11452,6,Senior Associate,2025-02-04,,True,1492000,4.01,3,0,Hybrid,Male
E11453,4,Director,2026-06-09,,True,4384000,3.67,4,0,Onsite,Male
E11454,1,Senior Associate,2024-10-03,,True,1702000,3.33,3,0,Hybrid,Male
E11455,7,Analyst,2023-10-12,,True,634000,3.96,3,0,Onsite,Female
E11456,5,Associate,2023-03-17,,True,1131000,3.14,4,1,Onsite,Male
E11457,5,Senior Associate,2022-10-15,,True,1305000,3.17,5,0,Onsite,Male
E11458,1,Associate,2020-05-01,,True,922000,3.23,3,0,Remote,Female
E11459,5,Manager,2025-09-02,2025-10-27,False,2190000,4.55,3,0,Hybrid,Female
E11460,2,Manager,2026-01-23,,True,2508000,1.35,3,1,Hybrid,Male
E11461,5,Senior Associate,2020-01-01,2024-11-01,False,1379000,3.88,5,1,Hybrid,Female
E11462,1,Associate,2025-12-02,,True,1094000,3.62,5,1,Onsite,Female
E11463,5,Analyst,2019-01-01,,True,796000,2.42,2,2,Hybrid,Male
E11464,7,Analyst,2020-03-14,,True,686000,3.82,2,0,Hybrid,Male
E11465,1,Associate,2024-02-18,,True,1079000,3.93,3,0,Hybrid,Male
E11466,7,Associate,2019-01-01,,True,1219000,4.01,2,2,Hybrid,Male
E11467,2,Senior Associate,2026-02-24,,True,1565000,1.74,3,0,Remote,Male
E11468,6,Senior Associate,2025-04-08,,True,1385000,4.56,2,1,Remote,Female
E11469,5,Analyst,2023-01-13,,True,784000,3.08,4,0,Hybrid,Female
E11470,4,Associate,2025-01-11,,True,1107000,4.08,5,0,Onsite,Male
E11471,5,Analyst,2019-01-01,,True,637000,4.12,5,2,Hybrid,Male
E11472,6,Analyst,2026-04-08,,True,652000,2.99,3,0,Hybrid,Male
E11473,2,Manager,2023-10-13,,True,2005000,4.06,3,0,Onsite,Female
E11474,1,Analyst,2023-06-15,,True,663000,3.33,4,0,Onsite,Female
E11475,5,Associate,2022-11-23,,True,991000,2.15,2,1,Onsite,Male
E11476,6,Analyst,2025-06-29,,True,741000,4.42,4,0,Hybrid,Female
E11477,5,Senior Manager,2024-12-14,,True,2987000,3.06,3,1,Onsite,Male
E11478,5,Senior Associate,2020-03-05,,True,1757000,3.0,3,0,Onsite,Female
E11479,2,Analyst,2025-10-05,,True,780000,3.32,3,0,Hybrid,Male
E11480,6,Associate,2020-07-10,,True,1207000,3.79,2,1,Hybrid,Male
E11481,1,Manager,2023-09-06,,True,2277000,3.56,4,1,Onsite,Male
E11482,3,Director,2021-08-09,,True,3912000,3.98,3,2,Onsite,Female
E11483,1,Analyst,2022-03-28,,True,744000,2.66,3,2,Remote,Male
E11484,1,Senior Manager,2025-09-15,,True,3444000,3.08,2,0,Hybrid,Female
E11485,2,Director,2023-08-20,,True,4065000,3.52,4,0,Onsite,Male
E11486,2,Senior Manager,2019-08-10,,True,2703000,4.93,3,1,Remote,Male
E11487,5,Senior Associate,2024-07-27,,True,1472000,3.52,3,0,Onsite,Male
E11488,2,Senior Associate,2019-01-01,,True,1502000,4.36,3,0,Remote,Female
E11489,2,Associate,2024-06-12,2024-09-13,False,1007000,3.63,3,1,Onsite,Female
E11490,1,Manager,2025-12-22,,True,1989000,3.26,3,0,Onsite,Female
E11491,2,Senior Associate,2024-10-25,,True,1432000,3.43,4,1,Onsite,Female
E11492,1,Senior Associate,2019-01-01,,True,1651000,3.48,2,0,Onsite,Female
E11493,1,Associate,2025-03-09,,True,1035000,4.02,2,0,Hybrid,Female
E11494,4,Manager,2019-08-06,,True,2355000,4.56,4,0,Hybrid,Male
E11495,5,Manager,2019-03-29,,True,2284000,3.85,3,0,Hybrid,Female
E11496,4,Analyst,2025-01-11,,True,765000,4.43,3,1,Onsite,Female
E11497,2,Manager,2026-03-15,,True,2073000,2.92,3,0,Onsite,Male
E11498,2,Senior Associate,2022-02-08,,True,1570000,3.31,3,0,Onsite,Female
E11499,6,Manager,2025-03-24,,True,1907000,3.09,4,0,Onsite,Male
E11500,3,Associate,2021-04-17,,True,1051000,3.82,4,1,Hybrid,Male
E11501,2,Associate,2024-07-04,,True,1100000,3.35,4,2,Onsite,Female
E11502,1,Senior Manager,2024-03-27,,True,2795000,4.11,4,1,Hybrid,Male
E11503,2,Analyst,2021-05-16,,True,693000,2.95,3,1,Hybrid,Male
E11504,2,Manager,2024-11-09,,True,2051000,3.63,3,1,Onsite,Female
E11505,2,Associate,2024-07-03,,True,925000,4.08,3,1,Hybrid,Male
E11506,4,Associate,2024-11-21,,True,1022000,2.15,3,1,Onsite,Male
E11507,3,Associate,2024-12-09,,True,1243000,5.0,5,1,Onsite,Female
E11508,4,Senior Associate,2023-12-16,,True,1485000,3.4,4,0,Hybrid,Male
E11509,5,Associate,2020-11-10,,True,1061000,2.18,3,2,Hybrid,Male
E11510,6,Analyst,2024-12-20,,True,790000,3.71,1,2,Onsite,Male
E11511,5,Analyst,2023-12-20,,True,789000,3.62,2,0,Hybrid,Male
E11512,7,Analyst,2022-09-18,,True,863000,3.54,3,0,Onsite,Male
E11513,1,Director,2025-06-06,,True,5041000,4.29,2,1,Hybrid,Female
E11514,1,Director,2025-05-23,,True,4947000,4.12,3,0,Hybrid,Male
E11515,1,Associate,2019-01-01,,True,1233000,3.81,4,0,Hybrid,Male
E11516,5,Manager,2022-02-12,,True,2060000,3.92,4,0,Remote,Female
E11517,7,Associate,2023-07-26,,True,1116000,3.53,3,1,Hybrid,Female
E11518,1,Senior Associate,2022-12-11,,True,1755000,4.84,3,1,Onsite,Male
E11519,7,Manager,2026-05-25,2026-06-27,False,2349000,2.56,3,0,Onsite,Male
E11520,1,Director,2023-03-21,,True,5217000,3.7,4,0,Remote,Female
E11521,7,Associate,2024-01-27,,True,935000,3.65,4,0,Onsite,Female
E11522,2,Manager,2023-10-23,,True,2213000,4.17,5,2,Hybrid,Female
E11523,1,Analyst,2024-12-24,,True,869000,3.01,3,1,Hybrid,Male
E11524,2,VP,2026-03-18,,True,6714000,2.38,4,1,Hybrid,Male
E11525,1,Analyst,2025-10-07,,True,811000,3.71,2,1,Hybrid,Male
E11526,1,Senior Associate,2019-01-01,,True,1320000,3.8,3,0,Hybrid,Female
E11527,1,Senior Associate,2024-09-16,,True,1658000,4.64,3,0,Hybrid,Female
E11528,6,Senior Associate,2024-05-10,,True,1779000,2.71,3,0,Hybrid,Male
E11529,3,Analyst,2026-04-25,,True,724000,4.41,4,0,Hybrid,Male
E11530,1,Director,2026-05-15,,True,3811000,5.0,3,0,Onsite,Female
E11531,4,Analyst,2022-03-13,,True,637000,3.34,2,0,Hybrid,Male
E11532,5,Senior Associate,2023-11-13,2025-12-07,False,1758000,2.7,1,1,Hybrid,Male
E11533,1,Analyst,2024-01-29,,True,807000,3.32,1,1,Remote,Female
E11534,2,Associate,2025-07-20,2026-06-28,False,937000,3.61,1,2,Onsite,Male
E11535,1,Senior Associate,2021-11-05,,True,1333000,3.99,2,1,Onsite,Male
E11536,1,Associate,2025-11-14,,True,1182000,3.19,3,1,Remote,Male
E11537,5,Analyst,2025-10-12,,True,828000,4.69,3,0,Hybrid,Male
E11538,1,Analyst,2024-05-24,,True,660000,2.82,5,0,Onsite,Male
E11539,3,Associate,2025-05-08,2026-03-26,False,1006000,2.38,3,0,Hybrid,Female
E11540,5,Manager,2025-07-13,,True,2463000,4.37,2,0,Remote,Male
E11541,1,Senior Manager,2022-12-20,,True,3143000,2.01,3,1,Hybrid,Female
E11542,4,Analyst,2022-11-29,,True,864000,3.46,4,0,Hybrid,Male
E11543,1,Associate,2020-07-27,,True,1068000,5.0,4,0,Onsite,Male
E11544,7,Analyst,2024-08-27,,True,796000,3.59,3,0,Remote,Female
E11545,2,Analyst,2026-03-29,,True,755000,2.82,3,0,Hybrid,Male
E11546,6,Senior Associate,2025-05-30,,True,1784000,3.56,4,1,Remote,Female
E11547,4,Senior Associate,2019-01-01,2023-07-02,False,1507000,3.56,4,1,Onsite,Male
E11548,1,Analyst,2023-05-30,,True,686000,3.71,4,0,Onsite,Male
E11549,4,Analyst,2022-04-14,,True,710000,4.06,4,1,Hybrid,Male
E11550,7,Analyst,2026-06-22,,True,839000,2.87,4,0,Onsite,Female
E11551,4,Manager,2024-01-05,,True,2256000,4.78,3,1,Hybrid,Male
E11552,6,Director,2026-05-15,,True,4301000,3.77,3,0,Remote,Female
E11553,7,Analyst,2023-08-18,,True,763000,4.11,4,1,Hybrid,Male
E11554,1,Analyst,2019-01-01,,True,663000,3.16,4,0,Remote,Male
E11555,1,Senior Manager,2019-01-01,,True,2615000,4.5,1,0,Hybrid,Male
E11556,4,Senior Manager,2023-11-07,,True,2895000,3.42,5,0,Hybrid,Male
E11557,2,Associate,2024-05-30,,True,1112000,3.79,3,0,Hybrid,Male
E11558,6,Analyst,2019-01-01,,True,804000,2.95,3,1,Hybrid,Female
E11559,7,Analyst,2022-09-07,,True,833000,2.9,4,1,Hybrid,Male
E11560,2,Senior Associate,2026-04-09,,True,1775000,4.08,3,0,Hybrid,Male
E11561,1,Associate,2024-05-12,,True,1044000,3.29,3,1,Hybrid,Female
E11562,5,Analyst,2025-07-25,2026-03-27,False,811000,3.0,2,2,Onsite,Male
E11563,1,Senior Associate,2024-05-03,,True,1343000,3.15,3,0,Hybrid,Male
E11564,6,Analyst,2024-06-05,,True,644000,4.09,3,0,Remote,Male
E11565,2,Manager,2023-07-11,,True,1982000,3.16,3,2,Hybrid,Male
E11566,5,Associate,2024-12-29,,True,1057000,3.52,3,0,Hybrid,Male
E11567,1,Analyst,2025-11-20,,True,682000,3.61,5,1,Hybrid,Male
E11568,4,Senior Associate,2024-02-11,,True,1451000,2.26,5,0,Hybrid,Male
E11569,2,Associate,2020-06-16,,True,1127000,2.57,2,0,Hybrid,Female
E11570,4,Director,2022-10-13,,True,4307000,3.84,4,1,Remote,Female
E11571,1,Senior Associate,2025-02-02,,True,1588000,3.08,2,0,Onsite,Female
E11572,5,Analyst,2019-01-01,,True,731000,4.34,2,1,Onsite,Male
E11573,6,Senior Associate,2019-01-01,,True,1391000,4.28,2,1,Hybrid,Male
E11574,1,Analyst,2025-09-12,,True,648000,4.1,5,0,Hybrid,Male
E11575,1,Senior Manager,2026-05-12,,True,2850000,4.87,5,2,Hybrid,Male
E11576,1,Associate,2021-11-22,,True,920000,3.54,3,1,Onsite,Male
E11577,5,Senior Associate,2020-07-05,,True,1619000,4.05,3,0,Onsite,Male
E11578,4,Analyst,2019-01-01,,True,825000,3.19,3,0,Remote,Male
E11579,3,Associate,2019-01-01,,True,1019000,5.0,3,0,Onsite,Female
E11580,1,Manager,2023-05-16,,True,2175000,4.99,3,3,Hybrid,Male
E11581,2,Manager,2023-12-05,,True,2490000,3.61,3,0,Hybrid,Female
E11582,4,Analyst,2026-05-27,,True,685000,3.87,4,2,Hybrid,Female
E11583,2,Analyst,2025-07-14,,True,659000,4.55,3,2,Onsite,Male
E11584,7,Manager,2024-05-27,,True,2258000,3.5,5,3,Hybrid,Male
E11585,1,Director,2023-02-15,,True,4730000,3.14,4,0,Remote,Male
E11586,5,Analyst,2023-09-22,,True,777000,4.21,3,1,Onsite,Female
E11587,2,Associate,2021-11-15,,True,1150000,3.65,4,1,Onsite,Male
E11588,2,Associate,2025-05-19,,True,920000,3.73,4,0,Onsite,Male
E11589,5,Senior Manager,2023-08-31,2024-12-28,False,3045000,3.02,3,0,Onsite,Male
E11590,5,Analyst,2026-03-09,,True,688000,2.4,3,0,Remote,Male
E11591,7,Analyst,2024-09-05,,True,816000,3.77,5,0,Remote,Female
E11592,1,Manager,2021-10-09,,True,2531000,4.23,3,0,Remote,Male
E11593,1,Analyst,2022-06-21,,True,699000,3.44,2,0,Hybrid,Male
E11594,5,Associate,2019-01-01,,True,933000,4.61,3,0,Hybrid,Male
E11595,4,Associate,2025-05-22,,True,989000,3.11,4,0,Onsite,Female
E11596,1,Associate,2024-02-24,,True,936000,2.86,4,0,Hybrid,Female
E11597,1,Associate,2025-02-19,,True,1013000,3.55,5,1,Hybrid,Female
E11598,1,Senior Associate,2024-07-09,,True,1578000,3.54,3,0,Remote,Female
E11599,7,Analyst,2019-11-15,,True,869000,4.14,2,0,Hybrid,Female
E11600,1,Senior Associate,2022-07-28,,True,1508000,3.06,3,1,Remote,Male
E11601,1,Manager,2019-03-16,,True,2052000,4.56,4,2,Remote,Male
E11602,1,Manager,2025-09-21,,True,2013000,4.98,2,0,Remote,Male
E11603,2,Analyst,2019-06-17,,True,672000,3.57,3,0,Onsite,Male
E11604,1,Analyst,2026-04-16,,True,677000,4.47,1,0,Hybrid,Male
E11605,3,Analyst,2019-01-08,2023-05-20,False,817000,2.86,3,0,Hybrid,Male
E11606,1,Associate,2025-02-20,,True,921000,4.35,4,0,Onsite,Male
E11607,6,Associate,2025-03-18,,True,1249000,4.33,4,1,Onsite,Female
E11608,1,Senior Associate,2024-01-20,,True,1570000,4.2,5,0,Hybrid,Male
E11609,3,Analyst,2019-01-01,,True,763000,3.59,2,1,Onsite,Male
E11610,7,Analyst,2026-05-02,,True,718000,1.53,5,0,Hybrid,Female
E11611,5,Associate,2025-01-07,,True,1142000,3.15,4,0,Hybrid,Male
E11612,3,Senior Associate,2019-11-19,,True,1544000,3.16,3,1,Remote,Female
E11613,1,Analyst,2024-10-12,,True,711000,2.92,5,0,Hybrid,Male
E11614,1,Senior Associate,2025-09-28,,True,1440000,3.69,3,0,Hybrid,Other
E11615,5,Analyst,2024-08-12,,True,857000,3.31,4,0,Onsite,Female
E11616,7,Senior Manager,2024-11-02,,True,2905000,3.02,4,0,Onsite,Male
E11617,5,Senior Manager,2019-01-01,,True,3053000,2.86,4,0,Onsite,Female
E11618,4,Associate,2021-08-10,,True,1023000,3.1,3,2,Onsite,Male
E11619,5,Analyst,2024-02-07,2026-06-02,False,651000,4.39,2,0,Remote,Male
E11620,2,Associate,2019-01-01,,True,965000,3.14,3,1,Hybrid,Female
E11621,1,Analyst,2024-05-13,,True,676000,3.24,3,0,Onsite,Female
E11622,4,Senior Associate,2026-04-18,,True,1657000,3.28,4,0,Onsite,Male
E11623,7,Manager,2025-06-18,,True,2189000,3.84,4,0,Hybrid,Male
E11624,1,Senior Associate,2024-07-19,,True,1702000,3.92,5,0,Hybrid,Female
E11625,5,Manager,2025-12-01,2026-03-07,False,2411000,1.47,1,2,Onsite,Male
E11626,1,Associate,2019-01-01,,True,967000,4.32,4,0,Remote,Female
E11627,3,Analyst,2021-07-15,,True,768000,4.61,5,1,Onsite,Female
E11628,1,Manager,2025-06-08,,True,2436000,2.86,4,1,Onsite,Male
E11629,2,Associate,2023-06-15,,True,1122000,2.92,2,0,Onsite,Male
E11630,5,Senior Associate,2022-02-22,,True,1610000,3.28,2,0,Hybrid,Male
E11631,2,Analyst,2019-01-01,,True,811000,3.07,1,1,Onsite,Female
E11632,5,Analyst,2019-03-25,2022-06-16,False,644000,3.76,4,0,Onsite,Female
E11633,5,VP,2024-01-12,,True,7514000,2.24,4,0,Onsite,Male
E11634,7,Analyst,2021-06-03,,True,697000,2.82,5,4,Hybrid,Male
E11635,1,VP,2023-09-08,,True,7151000,4.68,3,0,Onsite,Female
E11636,2,Director,2023-10-04,,True,4136000,2.95,3,0,Onsite,Male
E11637,1,Manager,2026-01-31,,True,2507000,4.47,4,0,Onsite,Female
E11638,7,Senior Associate,2026-01-15,,True,1549000,3.85,4,2,Onsite,Male
E11639,7,Senior Associate,2023-12-06,,True,1631000,2.33,5,2,Hybrid,Female
E11640,3,Senior Manager,2025-06-07,,True,3416000,4.04,4,0,Onsite,Female
E11641,6,Associate,2026-06-05,,True,1213000,3.52,3,0,Onsite,Male
E11642,3,Associate,2022-02-16,,True,1156000,3.28,4,0,Hybrid,Female
E11643,4,Senior Associate,2026-05-21,,True,1381000,3.77,4,1,Onsite,Male
E11644,1,Associate,2023-06-02,,True,1199000,3.93,3,0,Onsite,Male
E11645,5,Associate,2023-11-10,,True,1117000,4.1,3,1,Onsite,Male
E11646,1,Associate,2019-01-01,,True,1113000,4.42,3,0,Remote,Female
E11647,6,Senior Associate,2024-03-30,,True,1773000,3.89,1,1,Hybrid,Female
E11648,5,Senior Manager,2026-04-11,,True,2863000,2.64,4,0,Hybrid,Female
E11649,5,Analyst,2023-10-07,,True,689000,3.27,2,1,Remote,Female
E11650,1,Director,2020-03-25,,True,4534000,5.0,3,1,Remote,Male
E11651,1,Senior Associate,2019-01-01,2021-09-28,False,1686000,4.11,3,0,Hybrid,Male
E11652,1,Manager,2024-07-31,,True,2219000,5.0,3,0,Hybrid,Male
E11653,2,Senior Associate,2025-03-08,,True,1627000,4.58,3,0,Onsite,Female
E11654,1,Manager,2019-01-01,,True,2223000,3.77,4,1,Onsite,Female
E11655,7,Analyst,2025-10-10,,True,780000,3.81,2,2,Hybrid,Male
E11656,4,Manager,2023-03-30,,True,2494000,3.57,2,1,Remote,Female
E11657,1,Analyst,2024-09-22,,True,674000,2.38,3,2,Hybrid,Male
E11658,2,Senior Manager,2026-05-10,,True,3316000,3.61,3,0,Hybrid,Male
E11659,2,VP,2025-01-17,,True,7641000,4.45,3,1,Hybrid,Male
E11660,4,Associate,2025-06-13,,True,1056000,3.18,2,0,Onsite,Female
E11661,3,Analyst,2022-07-21,,True,709000,3.89,4,1,Onsite,Male
E11662,7,Manager,2019-01-01,,True,1900000,4.2,4,0,Hybrid,Female
E11663,2,Analyst,2025-06-08,,True,825000,2.96,2,0,Onsite,Male
E11664,7,Senior Manager,2020-10-24,,True,2943000,3.28,2,1,Hybrid,Male
E11665,6,Analyst,2026-04-22,,True,718000,2.89,5,1,Remote,Male
E11666,1,Analyst,2023-11-13,,True,712000,3.02,4,0,Remote,Female
E11667,7,Director,2026-04-01,,True,4513000,2.7,3,0,Onsite,Male
E11668,1,Senior Associate,2019-01-01,,True,1662000,2.97,4,1,Remote,Female
E11669,6,Manager,2021-07-18,,True,2457000,4.59,4,4,Onsite,Male
E11670,2,Associate,2022-11-04,2025-04-12,False,1037000,2.96,4,0,Onsite,Male
E11671,6,Senior Associate,2020-07-31,,True,1642000,3.69,3,1,Hybrid,Female
E11672,6,Senior Associate,2022-12-12,,True,1671000,3.25,3,3,Onsite,Male
E11673,6,Senior Associate,2019-01-01,,True,1456000,4.43,1,2,Onsite,Female
E11674,5,Senior Associate,2022-03-27,,True,1354000,4.52,5,0,Onsite,Male
E11675,1,Senior Associate,2019-01-01,,True,1759000,4.2,4,2,Hybrid,Female
